id,name,名称,iata_code 
664,Bella Bella (Campbell Island) Airport,贝拉贝拉（坎贝尔岛）,ZEL
301825,Cherrabun Airport,Cherrabun,CBC
717,Alberni Valley Regional Airport,阿尔伯尼山谷地区,YPB
731,Bob Quinn Lake Airport,鲍勃·奎因湖,YBO
736,Tungsten (Cantung) Airport,钨（大东）,TNS
737,Tumbler Ridge Airport,汤伯岭,TUX
743,Williams Harbour Airport,威廉姆斯港,YWM
750,Postville Airport,波斯特维尔,YSO
752,Black Tickle Airport,布莱克蒂克尔,YBI
764,St. Lewis (Fox Harbour) Airport,圣路易斯（福克斯港）,YFX
771,Port Hope Simpson Airport,霍普港-辛普森,YHA
793,Rigolet Airport,Rigolet,YRG
814,Diavik Airport,迪亚维克,DVK
43879,Doris Lake,多丽丝湖,JOJ
834,Fairview Airport,费尔维尤,ZFW
836,Jasper-Hinton Airport,贾斯珀-辛顿,YJP
874,What矛 Airport,什么矛 ,YLE
892,Drayton Valley Industrial Airport,德雷顿谷工业,YDC
893,Fort McMurray / Mildred Lake Airport,麦克默里堡/米尔德里德湖,NML
898,Conklin (Leismer) Airport,康克林（莱斯默）,CFM
910,St. Paul Airport,圣保罗,ZSP
506976,Kavadja Airport,卡瓦贾,KWD
925,Taltheilei Narrows Airport,塔尔泰莱海峡,GSL
933,Macmillan Pass Airport,麦克米伦山口,XMP
944,Great Bear Lake Airport,大熊湖,DAS
46534,Fort Mackay / Firebag,麦凯堡/火袋,YFI
954,Wekwe猫t矛 Airport,韦克韦猫吨矛 ,YFJ
964,Donnelly Airport,唐纳利,YOE
982,Cheadle Airport,钱德尔,TIL
32110,Okoyo Airport,奥科约,OKG
16712,Craig Seaplane Base,克雷格海平面基地,CGA
46172,Cape Gloucester Airport,格洛斯特角,CGC
312504,Casiguran Airport,卡西古兰,CGG
44373,Gahcho Kue,Gahcho Kue公司,GHK
16713,Circle Hot Springs Airport,Circle温泉,CHP
312506,Chomley Seaplane Base,乔姆利飞机基地,CIV
1058,Laurie River Airport,劳里河,LRQ
1088,Hatchet Lake Airport,哈切特湖,YDJ
1092,Kasba Lake Airport,卡斯巴湖,YDU
28228,Fort Reliance Seaplane Base,信实堡飞机基地,YFL
1121,Cluff Lake Airport,克吕夫湖,XCL
1126,Knee Lake Airport,膝湖,YKE
1139,Summer Beaver Airport,夏季海狸,SUR
16716,Crooked Creek Airport,克鲁克克里克,CKD
1151,Tisdale Airport,蒂斯代尔,YTT
1162,Wapekeka Airport,瓦佩凯卡,YAX
1200,Wunnumin Lake Airport,吴恩努明湖,WNN
1211,Opapimiskan Lake Airport,Opapimiskan湖,YBS
1218,North Spirit Lake Airport,北精神湖,YNO
312535,Crane Island Airstrip,起重机岛空运,CKR
16717,Cordova Municipal Airport,科尔多瓦市,CKU
1244,North of Sixty Airport,六十以北,YDW
16718,Chicken Airport,鸡肉,CKX
505530,Nuevo Chait茅n Airport,新柴特茅n,WCH
316486,New Camet谩 Airport,新来的谩 ,CMT
311902,Caia Airport,凯亚,CMZ
43975,Tangshan Sann眉he Airport,唐山三恩眉he,TVS
44127,Yuanmou Air Base,元谋空军基地,YUA
44100,Zhangjiakou Ningyuan Airport,张家口宁远,ZQZ
44103,Baoshan Yunrui Airport,保山云瑞,BSD
44110,Dazu Air Base,大足空军基地,DZU
44116,Lincang Boshang Airport,临沧博尚,LNJ
44122,Xigaze Peace Airport / Shigatse Air Base,日喀则和平/日喀则空军基地,RKZ
44126,Panzhihua Bao'anying Airport,攀枝花保安营,PZI
44139,Foshan Shadi Airport,佛山沙堤,FUO
323881,Bazhong Enyang Airport,巴中恩扬,BZX
323907,Xinyang Minggang Airport,信阳明港,XAI
44146,Huizhou Pingtan Airport,惠州平潭,HUZ
324348,Shangluo Airport,商洛,DFA
44157,Shaoguan Danxia Airport,韶关丹霞,HSC
44159,Jinggangshan Airport,井冈山,JGS
44160,Baise Youjiang Airport,百色右江,AEB
44167,Lianyungang Huaguoshan International Airport,连云港花果山,LYG
44169,Dongying Shengli Airport,东营胜利,DOY
44182,Xingcheng Air Base,兴城空军基地,XEN
44191,Altay Xuedu Airport,阿勒泰雪都,AAT
44208,Tianshui Maijishan Airport,天水麦积山,THQ
44221,Zhangye Ganzhou Airport,张掖赣州,YZY
342426,Morin Dawa Banner Airport,莫林达瓦旗,DWS
348149,Shijiazhuang Luancheng Airport,石家庄栾城,LCT
348158,Beijing Nanjiao Airport,北京南郊,NAY
44267,Dandong Langtou Airport,丹东浪头,DDG
348690,Binzhou Daguo Airport,滨州大国,CBZ
350882,Xigaze Dingri Airport,日喀则定日,DDR
350949,Jiande Qiandaohu General Airport,建德千岛湖通用,JDE
350965,Zhaodong Beidahuang General Airport,肇东北大荒通用,HLJ
352226,Taiyuan Yaocheng Airport,太原药城,TYC
354995,Zhanjiang Wuchuan Airport,湛江吴川,ZHA
355952,Zhaosu Tianma Airport,昭苏天马,ZFL
355963,Yinchuan Yueyahu Airport,银川月牙湖,YEH
430024,Lanping Fenghua General Airport,兰坪奉化通用,LFH
32048,Nantong Xingdong International Airport,南通兴东,NTG
1299,Bearskin Lake Airport,熊皮湖,XBE
1308,Natuashish Airport,纳图什,YNP
28467,White River Seaplane Base,白河飞机基地,YWR
1314,Parry Sound Area Municipal Airport,帕里桑德地区市政,YPD
1317,Brockville - Thousand Islands Regional Tackaberry Airport,布罗克维尔-千岛地区塔克贝里,XBR
1324,Kingfisher Lake Airport,翠鸟湖,KIF
1343,Ogoki Post Airport,Ogoki邮政,YOG
41597,La Chorrera Airport,拉乔雷拉,LCR
32342,Las Cruces Airport,拉斯克鲁塞斯,SNT
35319,Tarapac谩 Airport,塔拉帕卡谩 ,TCD
1401,Bar River Airport,巴尔河,YEB
302208,Cape Orford Airport,奥福德角,CPI
28357,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,Parry Sound/Frying Pan Island Sans Souci水上飞机基地,YSI
1465,Poplar Hill Airport,白杨山,YHP
1466,Keewaywin Airport,基韦温,KEW
355460,Reef Hueston Helicopter Landing,Reef Hueston直升机着陆,XVQ
1492,Kirby Lake Airport,柯比湖,KFM
44427,Sable Island Landing Strip,Sable岛登陆带,YSA
1521,Lebel-sur-Quevillon Airport,奎维伦河畔勒贝尔,YLS
1531,Snap Lake Airport,Snap Lake,YNX
1556,La Sarre Airport,拉萨尔,SSQ
1563,Chisasibi Airport,奇萨西比,YKU
17042,Rentschler Heliport,伦施勒直升,EHT
1590,T锚te-脿-la-Baleine Airport,T锚特-脿-拉巴利恩,ZTB
1604,Kegaska Airport,Kegaska,ZKG
28194,Chute-Des-Passes/Lac Margane Seaplane Base,Chute Des Passes/Lac Margane水上飞机基地,YWQ
37052,Carutapera Airport,卡鲁塔佩拉,CTP
1608,Donaldson Airport,唐纳森,YAU
28350,Ottawa / Rockcliffe Seaplane Base,渥太华/洛克克利夫水上飞机基地,TR7
1617,La Romaine Airport,拉罗曼,ZGS
1618,Fontanges Airport,Fontanges,YFG
1619,La Tabati猫re Airport,拉塔巴蒂猫re,ZLT
316499,Culion Airport,库里昂,CUJ
17054,Hollister Municipal Airport,霍利斯特市政,HLI
302209,Cape Vogel Airport,沃格尔角,CVL
17055,Chitina Airport,奇蒂纳,CXC
44646,Lefkoniko Airport / Ge莽itkale Air Base,莱夫科尼科/Ge莽伊特卡莱空军基地,GEC
46596,Arctic Bay Airport,北极湾,YAB
1652,Cat Lake Airport,卡特湖,YAC
1653,La Grande-3 Airport,拉格兰德3号,YAR
1654,Fort Frances Municipal Airport,弗朗西斯堡市政,YAG
1655,La Grande-4 Airport,拉格兰德-4,YAH
1656,Alert Bay Airport,警报湾,YAL
1657,Sault Ste Marie Airport,索尔特圣玛丽,YAM
1658,Kasabonika Airport,卡萨博尼卡,XKS
1659,Kangirsuk Airport,Kangirsuk,YKG
1660,Attawapiskat Airport,阿塔瓦皮斯卡特,YAT
1665,St. Anthony Airport,圣安东尼,YAY
1666,Tofino / Long Beach Airport,托菲诺/长滩,YAZ
1667,Banff Airport,班夫,YBA
1668,Kugaaruk Airport,库加鲁克,YBB
1669,Baie-Comeau Airport,拜科莫,YBC
1670,Bella Coola Airport,贝拉库拉,QBC
1671,Uranium City Airport,铀城,YBE
1672,Bonnyville Airport,邦尼维尔,YBY
1673,CFB Bagotville,循环流化床锅炉Bagotville,YBG
1674,Baker Lake Airport,贝克湖,YBK
1675,Campbell River Airport,坎贝尔河,YBL
1677,Tadoule Lake Airport,塔杜勒湖,XTL
1678,Brandon Municipal Airport,布兰登市,YBR
1679,Brochet Airport,布罗切特,YBT
1681,Berens River Airport,贝伦斯河,YBV
1683,Lourdes-de-Blanc-Sablon Airport,卢尔德布兰科萨布隆,YBX
1684,Cartwright Airport,卡特赖特,YRF
1685,Cambridge Bay Airport,剑桥湾,YCB
1686,Cornwall Regional Airport,康沃尔地区,YCC
1687,Nanaimo Airport,纳奈莫,YCD
1688,Centralia / James T. Field Memorial Aerodrome,森特里亚/詹姆斯·T·菲尔德纪念,YCE
1689,Castlegar/West Kootenay Regional Airport,卡斯特勒加/西库特奈地区,YCG
1690,Miramichi Airport,米拉米奇,YCH
1364,Chatham Kent Airport,查塔姆肯特,XCM
1691,Charlo Airport,查洛,YCL
1692,Cochrane Airport,科克伦,YCN
1693,Kugluktuk Airport,库格鲁克图克,YCO
1695,Chetwynd Airport,切特温德,YCQ
1696,Cross Lake (Charlie Sinclair Memorial) Airport,克罗斯湖（查理·辛克莱纪念馆）,YCR
1697,Chesterfield Inlet Airport,切斯特菲尔德湾,YCS
1698,Coronation Airport,加冕,YCT
1699,Chilliwack Airport,奇利瓦克,YCW
1701,Clyde River Airport,克莱德河,YCY
1702,Fairmont Hot Springs Airport,费尔蒙特温泉,YCZ
1703,Dawson City Airport,道森市,YDA
1704,Burwash Airport,伯沃什,YDB
1706,Deer Lake Airport,鹿湖,YDF
1708,Dease Lake Airport,迪斯湖,YDL
1709,Ross River Airport,罗斯河,XRR
1710,Dauphin Barker Airport,多芬巴克,YDN
1711,Dolbeau St Felicien Airport,多尔博圣菲利西,YDO
1712,Nain Airport,奈恩,YDP
1713,Dawson Creek Airport,道森溪,YDQ
1717,Edmonton International Airport,埃德蒙顿,YEG
1718,Arviat Airport,阿尔维亚特,YEK
1719,Elliot Lake Municipal Airport,埃利奥特湖市政,YEL
1720,Manitoulin East Municipal Airport,马尼图林东部市政,YEM
1721,Estevan Airport,埃斯特万,YEN
1722,Fort Severn Airport,塞文堡,YER
1724,Edson Airport,埃德森,YET
1725,Eureka Airport,尤里卡,YEU
1726,Inuvik Mike Zubko Airport,因努维克迈克祖布科,YEV
1727,Amos/Magny Airport,阿莫斯/马格尼,YEY
1728,Fort Albany Airport,奥尔巴尼堡,YFA
1729,Iqaluit Airport,Iqaluit,YFB
1730,Fredericton Airport,弗雷德里克顿,YFC
1732,Forestville Airport,福雷斯特维尔,YFE
1733,Fort Hope Airport,霍普堡,YFH
1734,Mont-Tremblant International Airport,特伦布兰特山,YTM
1735,Flin Flon Airport,Flin Flon,YFO
1736,Fort Resolution Airport,决议堡,YFR
1737,Fort Simpson Airport,辛普森堡,YFS
1738,Makkovik Airport,马克科维克,YMN
1739,Texada Gillies Bay Airport,德克萨斯吉利斯湾,YGB
1742,Fort Good Hope Airport,好望堡,YGH
1743,Kingston Norman Rogers Airport,金斯敦诺曼·罗杰斯,YGK
1744,La Grande Rivi猫re Airport,拉格兰德河猫re,YGL
1745,Gimli Industrial Park Airport,吉姆利工业园区,YGM
1746,Gods Lake Narrows Airport,Gods Lake Narrows,YGO
1747,Gasp茅 (Michel-Pouliot) Airport,喘息茅 （Michel Pouliot）,YGP
1748,Geraldton Greenstone Regional Airport,杰拉尔顿-格林斯通地区,YGQ
1749,脦les-de-la-Madeleine Airport,脦马德兰,YGR
1750,Igloolik Airport,Igloolik,YGT
1751,Havre-Saint-Pierre Airport,哈弗圣皮埃尔,YGV
1752,Kuujjuarapik Airport,Kuujjuarapik,YGW
1753,Gillam Airport,吉兰,YGX
1754,Grise Fiord Airport,Grise Fiord,YGZ
1755,Quaqtaq Airport,奎克塔克,YQC
1756,Hudson Bay Airport,哈德逊湾,YHB
28453,Vancouver Harbour Water Aerodrome,温哥华海港水上,CXH
1757,Dryden Regional Airport,德莱顿地区,YHD
1758,Hope Airport / FVRD Regional Airpark,希望/FVRD地区航空公园,YHE
1759,Hearst Ren茅 Fontaine Municipal Airport,赫斯特·任茅 方丹市,YHF
1760,Nemiscau Airport,内米索,YNS
1761,Ulukhaktok Holman Airport,乌鲁哈托克霍尔曼,YHI
1762,Gjoa Haven Airport,Gjoa Haven,YHK
1763,John C. Munro Hamilton International Airport,约翰·C·蒙罗·汉密尔顿,YHM
1764,Hornepayne Municipal Airport,霍恩佩恩市政,YHN
1765,Hopedale Airport,霍普代尔,YHO
1766,Chevery Airport,切弗利,YHR
1767,Haines Junction Airport,海恩斯枢纽,YHT
1768,Montr茅al / Saint-Hubert Airport,蒙特利尔茅圣休伯特,YHU
1769,Hay River / Merlyn Carter Airport,海伊河/梅林卡特,YHY
1770,Halifax / Stanfield International Airport,哈利法克斯/斯坦菲尔德,YHZ
1771,Atikokan Municipal Airport,Atikokan市,YIB
1772,Digby / Annapolis Regional Airport,迪格比/安纳波利斯地区,YDG
1773,St Augustin Airport,圣奥古斯丁,YIF
1774,Ivujivik Airport,伊武吉维克,YIK
1775,Pond Inlet Airport,池塘入口,YIO
1776,Island Lake Airport,岛湖,YIV
1777,Jasper Airport,贾斯珀,YJA
1778,Fort Liard Airport,利亚德堡,YJF
1780,St Jean Airport,圣让,YJN
1783,Stephenville Airport,斯蒂芬维尔,YJT
1784,Kamloops Airport,坎卢普斯,YKA
1785,Collins Bay Airport,柯林斯湾,YKC
1786,Aklavik/Freddie Carmichael Airport,阿克拉维克/弗雷迪·卡迈克尔,LAK
1787,Waterloo Airport,滑铁卢,YKF
1788,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq（Wakeham Bay）,YWB
1789,Key Lake Airport,基湖,YKJ
1790,Schefferville Airport,谢弗维尔,YKL
1340,Kincardine Municipal Airport,Kincardine市,YKD
1791,Akulivik Airport,阿库里维克,AKV
1792,Waskaganish Airport,瓦斯卡加尼什,YKQ
1793,Kirkland Lake Airport,柯克兰湖,YKX
1794,Kindersley Airport,金德斯利,YKY
1795,Buttonville Municipal Airport,布顿维尔市,YKZ
1796,Aupaluk Airport,奥巴鲁克,YPJ
1797,Lac La Biche Airport,拉比切,YLB
1798,Kimmirut Airport,基米鲁特,YLC
1799,Chapleau Airport,查洛,YLD
1800,Lansdowne House Airport,Lansdowne House,YLH
1801,Meadow Lake Airport,梅多湖,YLJ
1802,Lutselk'e Airport,卢塞尔克,YSG
1803,Lloydminster Airport,劳埃德明斯特,YLL
1804,La Tuque Airport,拉图克,YLQ
1805,Leaf Rapids Airport,利夫急流城,YLR
1293,Barrie-Lake Simcoe Regional Airport,巴里湖辛科地区,YLK
1806,Alert Airport,警报,YLT
1807,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq（乔治河）,XGR
1808,Kelowna International Airport,基洛纳,YLW
17057,Chatham Seaplane Base,查塔姆海平面基地,CYM
1809,Mayo Airport,梅奥,YMA
1810,Matane Airport,马塔内,YME
1811,Manitouwadge Airport,曼尼图瓦奇,YMG
1812,Mary's Harbour Airport,玛丽港,YMH
1813,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw空军副元帅C.M.McEwen,YMJ
1814,Charlevoix Airport,沙勒沃,YML
1815,Fort McMurray Airport,麦克默里堡,YMM
1816,Moosonee Airport,穆索尼,YMO
1817,Chapais Airport,查佩斯,YMT
1818,Umiujaq Airport,乌米乌贾克,YUD
1819,Maniwaki Airport,马尼瓦基,YMW
1820,Montreal International (Mirabel) Airport,蒙特利尔国际（米拉贝尔）,YMX
1822,Natashquan Airport,纳塔什泉,YNA
1823,Wemindji Airport,威明吉,YNC
1824,Ottawa / Gatineau Airport,渥太华/加蒂诺,YND
1825,Norway House Airport,挪威之家,YNE
1826,Hudsons Hope Airport,哈德逊霍普,YNH
1827,Langley Airport,兰利,YLY
1828,Points North Landing Airport,Points North着陆,YNL
1829,Matagami Airport,马塔加米,YNM
1831,Fort Mackay / Horizon Airport,麦凯堡/地平线,HZP
1832,Ekati Airport,埃卡提,YOA
1833,Old Crow Airport,老克劳,YOC
1834,CFB Cold Lake,循环流化床冷湖,YOD
1835,Oxford House Airport,牛津大厦,YOH
1836,High Level Airport,高级,YOJ
1837,Oshawa Executive Airport,奥沙瓦行政,YOO
1838,Rainbow Lake Airport,彩虹湖,YOP
1839,Owen Sound / Billy Bishop Regional Airport,欧文桑德/比利·毕晓普地区,YOS
1840,Ottawa Macdonald-Cartier International Airport,渥太华麦克唐纳-卡地亚,YOW
1842,Prince Albert Glass Field,阿尔伯特亲王玻璃球场,YPA
1843,Paulatuk (Nora Aliqatchialuk Ruben) Airport,Paulatuk（Nora Aliqatchialuk Ruben）,YPC
1844,Port Hawkesbury Airport,霍克斯伯里港,YPS
1845,Peace River Airport,和平河,YPE
1846,Portage-la-Prairie / Southport Airport,Portage la Prairie/绍斯波特,YPG
1847,Inukjuak Airport,因努克恰克,YPH
1849,Pickle Lake Airport,皮克尔湖,YPL
1850,Pikangikum Airport,皮坎吉库姆,YPM
1851,Port Menier Airport,梅尼尔港,YPN
1852,Peawanuck Airport,皮瓦努克,YPO
1854,Peterborough Municipal Airport,彼得伯勒市,YPQ
1855,Prince Rupert Airport,鲁珀特王子,YPR
1859,Powell River Airport,鲍威尔河,YPW
1860,Puvirnituq Airport,普维尔尼图克,YPX
1861,Fort Chipewyan Airport,奇佩维扬堡,YPY
1862,Burns Lake Airport,伯恩斯湖,YPZ
1863,Muskoka Airport,马斯科卡,YQA
1864,Quebec Jean Lesage International Airport,魁北克让·莱萨奇,YQB
1865,The Pas Airport,帕斯,YQD
1866,Red Deer Regional Airport,红鹿地区,YQF
1867,Windsor Airport,温莎,YQG
1868,Watson Lake Airport,沃森湖,YQH
1869,Yarmouth Airport,雅茅斯,YQI
1870,Kenora Airport,凯诺拉,YQK
1871,Lethbridge County Airport,莱思布里奇县,YQL
1872,Greater Moncton Rom茅o LeBlanc International Airport,大蒙克顿罗马茅o勒布朗,YQM
1873,Nakina Airport,纳基纳,YQN
1874,Comox Valley Airport / CFB Comox,Comox Valley/CFB Comox,YQQ
1875,Regina International Airport,里贾纳,YQR
1876,St Thomas Municipal Airport,圣托马斯市政,YQS
1877,Thunder Bay Airport,雷霆湾,YQT
1878,Grande Prairie Airport,格兰德草原,YQU
1879,Yorkton Municipal Airport,约克顿市,YQV
1880,North Battleford Airport,北巴特福德,YQW
1881,Gander International Airport / CFB Gander,甘德/CB甘德,YQX
1882,Sydney / J.A. Douglas McCurdy Airport,悉尼/道格拉斯·麦克库迪,YQY
1883,Quesnel Airport,奎斯内尔,YQZ
1884,Rae Lakes Airport,雷湖,YRA
1885,Resolute Bay Airport,坚决湾,YRB
1887,Rivi猫re-du-Loup Airport,里维猫卢普,YRI
1888,Roberval Airport,罗伯瓦尔,YRJ
1889,Red Lake Airport,红湖,YRL
1890,Rocky Mountain House Airport,落基山之家,YRM
1891,Ottawa / Rockcliffe Airport,渥太华/洛克克利夫,YRO
1893,Trois-Rivi猫res Airport,Trois Rivi公司猫雷斯,YRQ
1894,Red Sucker Lake Airport,红吸盘湖,YRS
1895,Rankin Inlet Airport,兰金湾,YRT
1896,Revelstoke Airport,雷维尔斯托克,YRV
1897,Sudbury Airport,萨德伯里,YSB
1898,Sherbrooke Airport,舍布鲁克,YSC
1899,Canadian Forces Base Suffield Heliport,加拿大苏菲尔德空军基地直升,YSD
1900,Squamish Airport,斯夸米什,YSE
1901,Stony Rapids Airport,斯托尼急流城,YSF
1903,Smiths Falls-Montague (Russ Beach) Airport,史密斯瀑布蒙塔古（罗斯海滩）,YSH
1904,Saint John Airport,圣约翰,YSJ
1905,Sanikiluaq Airport,萨尼基卢阿,YSK
1906,Saint-L茅onard Airport,圣-L茅奥纳德,YSL
1907,Fort Smith Airport,史密斯堡,YSM
1908,Niagara District Airport,尼亚加拉地区,YCM
1909,Marathon Airport,马拉松,YSP
1912,St. Theresa Point Airport,圣特蕾莎角,YST
1913,Summerside Airport,萨默塞德,YSU
1915,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,萨克斯港（David Nasogaluak Jr.Saaryuaq）,YSY
1917,Pembroke Airport,彭布罗克,YTA
1918,Cape Dorset Airport,多塞特角,YTE
1919,Alma Airport,阿尔玛,YTF
1920,Thompson Airport,汤普森,YTH
1921,Big Trout Lake Airport,大鳟鱼湖,YTL
1923,Tasiujaq Airport,Tasiujaq,YTQ
1924,CFB Trenton,特伦顿空军基地,YTR
1925,Timmins/Victor M. Power,蒂明斯/维克多·M·鲍尔,YTS
1926,Billy Bishop Toronto City Centre Airport,比利·毕晓普多伦多市中心,YTZ
1927,Tuktoyaktuk / James Gruben Airport,Tuktoyaktuk/James Gruben,YUB
1928,Montreal / Pierre Elliott Trudeau International Airport,蒙特利尔/皮埃尔·埃利奥特·特鲁多,YUL
1929,Naujaat Airport,瑙贾特,YUT
1930,Hall Beach Airport,霍尔海滩,YUX
1931,Rouyn Noranda Airport,鲁恩诺兰达,YUY
1932,Bonaventure Airport,博纳文特尔,YVB
1933,La Ronge Airport,拉荣格,YVC
1935,Vermilion Airport,维尔米隆,YVG
1936,Vernon Airport,弗农,YVE
314953,Tommy Kochon Airport,Tommy Kochon,YCK
1937,Qikiqtarjuaq Airport,奇基克塔朱克,YVM
1938,Val-d'Or Airport,瓦尔迪奥尔,YVO
1939,Kuujjuaq Airport,Kuujjuaq,YVP
1940,Norman Wells Airport,诺曼韦尔斯,YVQ
1941,Vancouver International Airport,温哥华,YVR
1942,Buffalo Narrows Airport,布法罗海峡,YVT
1943,Wiarton Airport,维亚顿,YVV
1944,Deer Lake Airport,鹿湖,YVZ
1945,Petawawa Airport,佩塔瓦瓦,YWA
1946,Winnipeg / James Armstrong Richardson International Airport,温尼伯/詹姆斯·阿姆斯特朗-理查森,YWG
1947,Victoria Harbour Seaplane Base,维多利亚港飞机基地,YWH
1948,D茅line Airport,D茅line,YWJ
1949,Wabush Airport,瓦布什,YWK
1950,Williams Lake Airport,威廉姆斯湖,YWL
1952,Webequie Airport,韦伯奎,YWP
1954,Wrigley Airport,瑞格利,YWY
1955,Cranbrook/Canadian Rockies International Airport,克兰布鲁克/加拿大落基山脉,YXC
1957,Saskatoon John G. Diefenbaker International Airport,萨斯卡通约翰·G·迪芬贝克,YXE
1958,Medicine Hat Regional Airport,Medicine Hat地区,YXH
1959,Fort St John Airport,圣约翰堡,YXJ
1960,Rimouski Airport,里穆斯基,YXK
1961,Sioux Lookout Airport,苏鲁了望,YXL
1962,Whale Cove Airport,鲸鱼湾,YXN
1963,Pangnirtung Airport,Pangnirtung,YXP
1964,Beaver Creek Airport,比佛克里克,YXQ
1965,Earlton (Timiskaming Regional) Airport,埃尔顿（Timiskaming地区）,YXR
1966,Prince George Airport,乔治王子,YXS
1967,Northwest Regional Airport Terrace-Kitimat,西北地区露台Kitimat,YXT
1968,London Airport,伦敦,YXU
1969,Abbotsford International Airport,阿伯茨福德,YXX
1970,Whitehorse / Erik Nielsen International Airport,怀特霍斯/埃里克·尼尔森,YXY
1971,Wawa Airport,瓦瓦,YXZ
1972,North Bay Jack Garland Airport,北湾杰克·加兰德,YYB
1973,Calgary International Airport,卡尔加里,YYC
1974,Smithers Airport,史密瑟斯,YYD
1975,Fort Nelson Airport,纳尔逊堡,YYE
1976,Penticton Airport,彭蒂顿,YYF
1977,Charlottetown Airport,夏洛特敦,YYG
1978,Taloyoak Airport,塔洛奥克,YYH
1979,Victoria International Airport,维多利亚,YYJ
1980,Lynn Lake Airport,林恩湖,YYL
1981,Cowley Airport,考利,YYM
1982,Swift Current Airport,Swift Current,YYN
1984,Churchill Airport,丘吉尔,YYQ
1985,Goose Bay Airport,鹅湾,YYR
1986,St. John's International Airport,圣约翰,YYT
1987,Kapuskasing Airport,卡普斯卡辛,YYU
1988,Armstrong Airport,阿姆斯特朗,YYW
1989,Mont Joli Airport,蒙乔利,YYY
